# tau / ps;  MSD / pm^2;  Derivative
43.468960; 58849.126178; 817.017517
43.529000; 58898.179909; 701.144288
43.589040; 58940.276612; 657.443314
43.649080; 58979.749509; 637.618696
43.709120; 59018.032135; 604.381335
43.769160; 59054.319191; 611.194680
43.829200; 59091.015319; 688.753564
43.889240; 59132.368083; 791.707767
43.949280; 59179.902218; 854.680008
44.009320; 59231.217205; 879.930991
44.069360; 59284.048262; 894.733724
44.129400; 59337.768075; 928.218338
44.189440; 59393.498304; 969.796449
44.249480; 59451.724883; 1008.312364
44.309520; 59512.263957; 1033.426843
44.369560; 59574.310905; 998.662081
44.429600; 59634.270576; 901.234581
44.489640; 59688.380700; 802.280418
44.549680; 59736.549617; 748.611732
44.609720; 59781.496265; 786.555270
44.669760; 59828.721043; 840.463357
44.729800; 59879.182463; 873.705285
44.789840; 59931.639729; 850.442295
44.849880; 59982.700284; 795.657462
44.909920; 60030.471558; 744.322406
44.969960; 60075.160675; 685.848961
45.030000; 60116.339047; 647.999431
45.090040; 60155.244933; 645.172640
